color_space,descriptor,distance,normalization,k,map_score
Grayscale (average),Histogram Blob,Manhattan (L1),Rank,-1,0.0044152276295133
Grayscale (average),Histogram Blob,Euclidean (L2),Aucune,-1,0.003777795733678
Grayscale (average),Histogram Blob,Euclidean (L2),Probability,-1,0.0026303854875283
Grayscale (average),Histogram Blob,Euclidean (L2),Magnitude,-1,0.0026303854875283
Grayscale (average),Histogram Blob,Euclidean (L2),Min-Max,-1,0.0026303854875283
Grayscale (average),Histogram Blob,Euclidean (L2),Standardization,-1,0.0026303854875283
Grayscale (average),Histogram Blob,Euclidean (L2),Rank,-1,0.0045736377025036
Grayscale (average),Histogram Blob,Chebyshev,Aucune,-1,0.0025966097394668
Grayscale (average),Histogram Blob,Chebyshev,Probability,-1,0.0025966097394668
Grayscale (average),Histogram Blob,Chebyshev,Magnitude,-1,0.0025966097394668
Grayscale (average),Histogram Blob,Chebyshev,Min-Max,-1,0.0030607956520365
Grayscale (average),Histogram Blob,Chebyshev,Standardization,-1,0.0025966097394668
Grayscale (average),Histogram Blob,Chebyshev,Rank,-1,0.0038925802879291
Grayscale (average),Histogram Blob,Minkowski,Aucune,-1,0.0027200577200577
Grayscale (average),Histogram Blob,Minkowski,Probability,-1,0.0039713695395513
Grayscale (average),Histogram Blob,Minkowski,Magnitude,-1,0.0027200577200577
Grayscale (average),Histogram Blob,Minkowski,Min-Max,-1,0.0027200577200577
Grayscale (average),Histogram Blob,Minkowski,Standardization,-1,0.0027200577200577
Grayscale (average),Histogram Blob,Minkowski,Rank,-1,0.0018489795918367
Grayscale (average),Histogram Blob,Khi2,Aucune,-1,0.0071428571428571
Grayscale (average),Histogram Blob,Khi2,Probability,-1,0.0071428571428571
Grayscale (average),Histogram Blob,Khi2,Magnitude,-1,0.0071428571428571
Grayscale (average),Histogram Blob,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (average),Histogram Blob,Khi2,Standardization,-1,0.002653933368219
Grayscale (average),Histogram Blob,Khi2,Rank,-1,0.0040778533635676
Grayscale (average),Histogram Blob,Histogram Intersection,Aucune,-1,0.0001397592066331
Grayscale (average),Histogram Blob,Histogram Intersection,Probability,-1,0.0001397592066331
Grayscale (average),Histogram Blob,Histogram Intersection,Magnitude,-1,0.0001396802044967
Grayscale (average),Histogram Blob,Histogram Intersection,Min-Max,-1,0.0001397592066331
Grayscale (average),Histogram Blob,Histogram Intersection,Standardization,-1,0.0028361344537815
Grayscale (average),Histogram Blob,Histogram Intersection,Rank,-1,0.00079911863394
Grayscale (average),Weighted Gradient Histogram,Manhattan (L1),Aucune,-1,0.0023004311262507
Grayscale (average),Weighted Gradient Histogram,Manhattan (L1),Probability,-1,0.0026648526077097
Grayscale (average),Weighted Gradient Histogram,Manhattan (L1),Magnitude,-1,0.0028464749536178
Grayscale (average),Weighted Gradient Histogram,Manhattan (L1),Min-Max,-1,0.0020679384264957
Grayscale (average),Weighted Gradient Histogram,Manhattan (L1),Standardization,-1,0.001865439778605
Grayscale (average),Weighted Gradient Histogram,Manhattan (L1),Rank,-1,0.000205576233802
Grayscale (average),Weighted Gradient Histogram,Euclidean (L2),Aucune,-1,0.0018029353135476
Grayscale (average),Weighted Gradient Histogram,Euclidean (L2),Probability,-1,0.0016918887213004
Grayscale (average),Weighted Gradient Histogram,Euclidean (L2),Magnitude,-1,0.00260526904293
Grayscale (average),Weighted Gradient Histogram,Euclidean (L2),Min-Max,-1,0.0018815605850088
Grayscale (average),Weighted Gradient Histogram,Euclidean (L2),Standardization,-1,0.0023052503052503
Grayscale (average),Weighted Gradient Histogram,Euclidean (L2),Rank,-1,0.0062585034013605
Grayscale (average),Weighted Gradient Histogram,Chebyshev,Aucune,-1,0.0016887381985314
Grayscale (average),Weighted Gradient Histogram,Chebyshev,Probability,-1,0.0023326775998923
Grayscale (average),Weighted Gradient Histogram,Chebyshev,Magnitude,-1,0.0020567644075106
Grayscale (average),Weighted Gradient Histogram,Chebyshev,Min-Max,-1,0.0021107796107796
Grayscale (average),Weighted Gradient Histogram,Chebyshev,Standardization,-1,0.0023586421708372
Grayscale (average),Weighted Gradient Histogram,Chebyshev,Rank,-1,0.0019194818078746
Grayscale (average),Weighted Gradient Histogram,Minkowski,Aucune,-1,0.0018866213151927
Grayscale (average),Weighted Gradient Histogram,Minkowski,Probability,-1,0.0018607699023665
Grayscale (average),Weighted Gradient Histogram,Minkowski,Magnitude,-1,0.0019861944777911
Grayscale (average),Weighted Gradient Histogram,Minkowski,Min-Max,-1,0.0019216004505806
Grayscale (average),Weighted Gradient Histogram,Minkowski,Standardization,-1,0.0018206239477285
Grayscale (average),Weighted Gradient Histogram,Minkowski,Rank,-1,0.0020154435387348
Grayscale (average),Weighted Gradient Histogram,Khi2,Aucune,-1,0.0071428571428571
Grayscale (average),Weighted Gradient Histogram,Khi2,Probability,-1,0.0071428571428571
Grayscale (average),Weighted Gradient Histogram,Khi2,Magnitude,-1,0.0071428571428571
Grayscale (average),Weighted Gradient Histogram,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (average),Weighted Gradient Histogram,Khi2,Standardization,-1,0.0018590137831517
Grayscale (average),Weighted Gradient Histogram,Khi2,Rank,-1,0.0037085571070533
Grayscale (average),Weighted Gradient Histogram,Histogram Intersection,Aucune,-1,0.0007146063287563
Grayscale (average),Weighted Gradient Histogram,Histogram Intersection,Probability,-1,0.0002369987069788
Grayscale (average),Weighted Gradient Histogram,Histogram Intersection,Magnitude,-1,0.0004792919583292
Grayscale (average),Weighted Gradient Histogram,Histogram Intersection,Min-Max,-1,0.0006208885868147
Grayscale (average),Weighted Gradient Histogram,Histogram Intersection,Standardization,-1,0.0001820412626487
Grayscale (average),Weighted Gradient Histogram,Histogram Intersection,Rank,-1,0.0001875360572302
Grayscale (average),Statistics,Manhattan (L1),Aucune,-1,0.0026721132897603
Grayscale (average),Statistics,Manhattan (L1),Probability,-1,0.0043980074299223
Grayscale (average),Statistics,Manhattan (L1),Magnitude,-1,0.0026038961038961
Grayscale (average),Statistics,Manhattan (L1),Min-Max,-1,0.0026704453042213
Grayscale (average),Statistics,Manhattan (L1),Standardization,-1,0.0017647605382207
Grayscale (average),Statistics,Manhattan (L1),Rank,-1,0.0026111111111111
Grayscale (average),Statistics,Euclidean (L2),Aucune,-1,0.0018704541683635
Grayscale (average),Statistics,Euclidean (L2),Probability,-1,0.0026471861471861
Grayscale (average),Statistics,Euclidean (L2),Magnitude,-1,0.0026743970315398
Grayscale (average),Statistics,Euclidean (L2),Min-Max,-1,0.0018803696303696
Grayscale (average),Statistics,Euclidean (L2),Standardization,-1,0.0017938460572027
Grayscale (average),Statistics,Euclidean (L2),Rank,-1,0.0025924510730377
Grayscale (average),Statistics,Chebyshev,Aucune,-1,0.0026435786435786
Grayscale (average),Statistics,Chebyshev,Probability,-1,0.0027095695002671
Grayscale (average),Statistics,Chebyshev,Magnitude,-1,0.0026863136863136
Grayscale (average),Statistics,Chebyshev,Min-Max,-1,0.0026277056277056
Grayscale (average),Statistics,Chebyshev,Standardization,-1,0.0026782274329444
Grayscale (average),Statistics,Chebyshev,Rank,-1,0.004110275689223
Grayscale (average),Statistics,Minkowski,Aucune,-1,0.0027549603174603
Grayscale (average),Statistics,Minkowski,Probability,-1,0.0026068115557911
Grayscale (average),Statistics,Minkowski,Magnitude,-1,0.0026068115557911
Grayscale (average),Statistics,Minkowski,Min-Max,-1,0.0018562376202127
Grayscale (average),Statistics,Minkowski,Standardization,-1,0.0017748573460363
Grayscale (average),Statistics,Minkowski,Rank,-1,0.0026091595107988
Grayscale (average),Statistics,Khi2,Aucune,-1,0.0056589861751152
Grayscale (average),Statistics,Khi2,Probability,-1,0.0056269841269841
Grayscale (average),Statistics,Khi2,Magnitude,-1,0.0019910352805089
Grayscale (average),Statistics,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (average),Statistics,Khi2,Standardization,-1,0.0021839457287027
Grayscale (average),Statistics,Khi2,Rank,-1,0.0017372858510073
Grayscale (average),Statistics,Histogram Intersection,Aucune,-1,0.0001417776157132
Grayscale (average),Statistics,Histogram Intersection,Probability,-1,0.0001446004670289
Grayscale (average),Statistics,Histogram Intersection,Magnitude,-1,0.0001779322512161
Grayscale (average),Statistics,Histogram Intersection,Min-Max,-1,0.0001416896678939
Grayscale (average),Statistics,Histogram Intersection,Standardization,-1,0.0001448735907692
Grayscale (average),Statistics,Histogram Intersection,Rank,-1,0.0002426682069063
Grayscale (average),Local Binary Pattern,Manhattan (L1),Aucune,-1,0.0022873341255694
Grayscale (average),Local Binary Pattern,Manhattan (L1),Probability,-1,0.0022873341255694
Grayscale (average),Local Binary Pattern,Manhattan (L1),Magnitude,-1,0.0036958279815422
Grayscale (average),Local Binary Pattern,Manhattan (L1),Min-Max,-1,0.0036811454311454
Grayscale (average),Local Binary Pattern,Manhattan (L1),Standardization,-1,0.0022074233202052
Grayscale (average),Local Binary Pattern,Manhattan (L1),Rank,-1,0.0024734075448361
Grayscale (average),Local Binary Pattern,Euclidean (L2),Aucune,-1,0.0021946775150436
Grayscale (average),Local Binary Pattern,Euclidean (L2),Probability,-1,0.0022333973461793
Grayscale (average),Local Binary Pattern,Euclidean (L2),Magnitude,-1,0.0022049470608843
Grayscale (average),Local Binary Pattern,Euclidean (L2),Min-Max,-1,0.0022049470608843
Grayscale (average),Local Binary Pattern,Euclidean (L2),Standardization,-1,0.0021884129314469
Grayscale (average),Local Binary Pattern,Euclidean (L2),Rank,-1,0.0024564406407724
Grayscale (average),Local Binary Pattern,Chebyshev,Aucune,-1,0.002250292993327
Grayscale (average),Local Binary Pattern,Chebyshev,Probability,-1,0.002250292993327
Grayscale (average),Local Binary Pattern,Chebyshev,Magnitude,-1,0.0021650511324424
Grayscale (average),Local Binary Pattern,Chebyshev,Min-Max,-1,0.0021650511324424
Grayscale (average),Local Binary Pattern,Chebyshev,Standardization,-1,0.0021596886270799
Grayscale (average),Local Binary Pattern,Chebyshev,Rank,-1,0.0034411483253588
Grayscale (average),Local Binary Pattern,Minkowski,Aucune,-1,0.0023508474096709
Grayscale (average),Local Binary Pattern,Minkowski,Probability,-1,0.0022401614154433
Grayscale (average),Local Binary Pattern,Minkowski,Magnitude,-1,0.0037644787644787
Grayscale (average),Local Binary Pattern,Minkowski,Min-Max,-1,0.003824802648332
Grayscale (average),Local Binary Pattern,Minkowski,Standardization,-1,0.0021898496240601
Grayscale (average),Local Binary Pattern,Minkowski,Rank,-1,0.0024627063049328
Grayscale (average),Local Binary Pattern,Khi2,Aucune,-1,0.0071428571428571
Grayscale (average),Local Binary Pattern,Khi2,Probability,-1,0.0071428571428571
Grayscale (average),Local Binary Pattern,Khi2,Magnitude,-1,0.0021026555478018
Grayscale (average),Local Binary Pattern,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (average),Local Binary Pattern,Khi2,Standardization,-1,0.0016603581603581
Grayscale (average),Local Binary Pattern,Khi2,Rank,-1,0.002203443877551
Grayscale (average),Local Binary Pattern,Histogram Intersection,Aucune,-1,0.0001827695477428
Grayscale (average),Local Binary Pattern,Histogram Intersection,Probability,-1,0.0001482083344562
Grayscale (average),Local Binary Pattern,Histogram Intersection,Magnitude,-1,0.0008434634723454
Grayscale (average),Local Binary Pattern,Histogram Intersection,Min-Max,-1,0.0005091505209152
Grayscale (average),Local Binary Pattern,Histogram Intersection,Standardization,-1,0.0022074233202052
Grayscale (average),Local Binary Pattern,Histogram Intersection,Rank,-1,0.0004490421914543
Grayscale (average),Haralick,Manhattan (L1),Aucune,-1,0.0023718515158191
Grayscale (average),Haralick,Manhattan (L1),Probability,-1,0.0020816788253763
Grayscale (average),Haralick,Manhattan (L1),Magnitude,-1,0.0020428915459971
Grayscale (average),Haralick,Manhattan (L1),Min-Max,-1,0.0023068887634105
Grayscale (average),Haralick,Manhattan (L1),Standardization,-1,0.0022272849102117
Grayscale (average),Haralick,Manhattan (L1),Rank,-1,0.0020100745907197
Grayscale (average),Haralick,Euclidean (L2),Aucune,-1,0.0020324449320652
Grayscale (average),Haralick,Euclidean (L2),Probability,-1,0.0017440497219908
Grayscale (average),Haralick,Euclidean (L2),Magnitude,-1,0.0021244466686196
Grayscale (average),Haralick,Euclidean (L2),Min-Max,-1,0.0021374632232755
Grayscale (average),Haralick,Euclidean (L2),Standardization,-1,0.0020844866286595
Grayscale (average),Haralick,Euclidean (L2),Rank,-1,0.0019808762665905
Grayscale (average),Haralick,Chebyshev,Aucune,-1,0.0019835526315789
Grayscale (average),Haralick,Chebyshev,Probability,-1,0.0023510503102339
Grayscale (average),Haralick,Chebyshev,Magnitude,-1,0.0018908999192897
Grayscale (average),Haralick,Chebyshev,Min-Max,-1,0.0020536093494936
Grayscale (average),Haralick,Chebyshev,Standardization,-1,0.0023287881232657
Grayscale (average),Haralick,Chebyshev,Rank,-1,0.0029254225993356
Grayscale (average),Haralick,Minkowski,Aucune,-1,0.0020236518572742
Grayscale (average),Haralick,Minkowski,Probability,-1,0.0020558385509155
Grayscale (average),Haralick,Minkowski,Magnitude,-1,0.0020402571530391
Grayscale (average),Haralick,Minkowski,Min-Max,-1,0.0021931780234725
Grayscale (average),Haralick,Minkowski,Standardization,-1,0.0020727584266789
Grayscale (average),Haralick,Minkowski,Rank,-1,0.0019352491480151
Grayscale (average),Haralick,Khi2,Aucune,-1,0.0071428571428571
Grayscale (average),Haralick,Khi2,Probability,-1,0.0071428571428571
Grayscale (average),Haralick,Khi2,Magnitude,-1,0.0071428571428571
Grayscale (average),Haralick,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (average),Haralick,Khi2,Standardization,-1,0.0018709723678667
Grayscale (average),Haralick,Khi2,Rank,-1,0.0027144335995267
Grayscale (average),Haralick,Histogram Intersection,Aucune,-1,0.0003076909117305
Grayscale (average),Haralick,Histogram Intersection,Probability,-1,0.0001965292516671
Grayscale (average),Haralick,Histogram Intersection,Magnitude,-1,0.000188050374174
Grayscale (average),Haralick,Histogram Intersection,Min-Max,-1,0.0003755077855797
Grayscale (average),Haralick,Histogram Intersection,Standardization,-1,0.0021661815196297
Grayscale (average),Haralick,Histogram Intersection,Rank,-1,0.0002544146313496
Grayscale (average),CNN (VGG-16),Manhattan (L1),Aucune,-1,0.0021640769944341
Grayscale (average),CNN (VGG-16),Manhattan (L1),Probability,-1,0.0058108108108108
Grayscale (average),CNN (VGG-16),Manhattan (L1),Magnitude,-1,0.0020983013088276
Grayscale (average),CNN (VGG-16),Manhattan (L1),Min-Max,-1,0.0017436076771779
Grayscale (average),CNN (VGG-16),Manhattan (L1),Standardization,-1,0.0018757216744375
Grayscale (average),CNN (VGG-16),Manhattan (L1),Rank,-1,0.0017964933076873
Grayscale (average),CNN (VGG-16),Euclidean (L2),Aucune,-1,0.001703981099829
Grayscale (average),CNN (VGG-16),Euclidean (L2),Probability,-1,0.0029606923414527
Grayscale (average),CNN (VGG-16),Euclidean (L2),Magnitude,-1,0.0031760651629072
Grayscale (average),CNN (VGG-16),Euclidean (L2),Min-Max,-1,0.001738946967418
Grayscale (average),CNN (VGG-16),Euclidean (L2),Standardization,-1,0.0030944107372678
Grayscale (average),CNN (VGG-16),Euclidean (L2),Rank,-1,0.0059948979591836
Grayscale (average),CNN (VGG-16),Chebyshev,Aucune,-1,0.0024926286303995
Grayscale (average),CNN (VGG-16),Chebyshev,Probability,-1,0.002438715837212
Grayscale (average),CNN (VGG-16),Chebyshev,Magnitude,-1,0.0030257283373778
Grayscale (average),CNN (VGG-16),Chebyshev,Min-Max,-1,0.0040249433106575
Grayscale (average),CNN (VGG-16),Chebyshev,Standardization,-1,0.0016962631228935
Grayscale (average),CNN (VGG-16),Chebyshev,Rank,-1,0.0057857142857142
Grayscale (average),CNN (VGG-16),Minkowski,Aucune,-1,0.0017080325757508
Grayscale (average),CNN (VGG-16),Minkowski,Probability,-1,0.0034638278388278
Grayscale (average),CNN (VGG-16),Minkowski,Magnitude,-1,0.0025873531230674
Grayscale (average),CNN (VGG-16),Minkowski,Min-Max,-1,0.0017326860700081
Grayscale (average),CNN (VGG-16),Minkowski,Standardization,-1,0.0023957906500279
Grayscale (average),CNN (VGG-16),Minkowski,Rank,-1,0.0017874246668364
Grayscale (average),CNN (VGG-16),Khi2,Aucune,-1,0.0071428571428571
Grayscale (average),CNN (VGG-16),Khi2,Probability,-1,0.0071428571428571
Grayscale (average),CNN (VGG-16),Khi2,Magnitude,-1,0.0071428571428571
Grayscale (average),CNN (VGG-16),Khi2,Min-Max,-1,0.0071428571428571
Grayscale (average),CNN (VGG-16),Khi2,Standardization,-1,0.0018050556253569
Grayscale (average),CNN (VGG-16),Khi2,Rank,-1,0.0019514098085526
Grayscale (average),CNN (VGG-16),Histogram Intersection,Aucune,-1,0.000147604479727
Grayscale (average),CNN (VGG-16),Histogram Intersection,Probability,-1,0.0001404657712887
Grayscale (average),CNN (VGG-16),Histogram Intersection,Magnitude,-1,0.000138169398194
Grayscale (average),CNN (VGG-16),Histogram Intersection,Min-Max,-1,0.0001945854720011
Grayscale (average),CNN (VGG-16),Histogram Intersection,Standardization,-1,0.000131282161326
Grayscale (average),CNN (VGG-16),Histogram Intersection,Rank,-1,0.0001374715481906
Grayscale (norm 709),Histogram,Manhattan (L1),Aucune,-1,0.0037177002583979
Grayscale (norm 709),Histogram,Manhattan (L1),Probability,-1,0.0026854636591478
Grayscale (norm 709),Histogram,Manhattan (L1),Magnitude,-1,0.0026460013416535
Grayscale (norm 709),Histogram,Manhattan (L1),Min-Max,-1,0.0026601176601176
Grayscale (norm 709),Histogram,Manhattan (L1),Standardization,-1,0.0046136363636363
Grayscale (norm 709),Histogram,Manhattan (L1),Rank,-1,0.004781512605042
Grayscale (norm 709),Histogram,Euclidean (L2),Aucune,-1,0.0025966097394668
Grayscale (norm 709),Histogram,Euclidean (L2),Probability,-1,0.0025966097394668
Grayscale (norm 709),Histogram,Euclidean (L2),Magnitude,-1,0.0028086619263089
Grayscale (norm 709),Histogram,Euclidean (L2),Min-Max,-1,0.0028086619263089
Grayscale (norm 709),Histogram,Euclidean (L2),Standardization,-1,0.0055595238095238
Grayscale (norm 709),Histogram,Euclidean (L2),Rank,-1,0.0047470238095238
Grayscale (norm 709),Histogram,Chebyshev,Aucune,-1,0.0025799013017058
Grayscale (norm 709),Histogram,Chebyshev,Probability,-1,0.0025799013017058
Grayscale (norm 709),Histogram,Chebyshev,Magnitude,-1,0.0038069073783359
Grayscale (norm 709),Histogram,Chebyshev,Min-Max,-1,0.0048351648351648
Grayscale (norm 709),Histogram,Chebyshev,Standardization,-1,0.0045902668759811
Grayscale (norm 709),Histogram,Chebyshev,Rank,-1,0.0024890400604686
Grayscale (norm 709),Histogram,Minkowski,Aucune,-1,0.003966043355141
Grayscale (norm 709),Histogram,Minkowski,Probability,-1,0.0026709401709401
Grayscale (norm 709),Histogram,Minkowski,Magnitude,-1,0.0027273939878981
Grayscale (norm 709),Histogram,Minkowski,Min-Max,-1,0.0050068027210884
Grayscale (norm 709),Histogram,Minkowski,Standardization,-1,0.0026670257846728
Grayscale (norm 709),Histogram,Minkowski,Rank,-1,0.0028685371232541
Grayscale (norm 709),Histogram,Khi2,Aucune,-1,0.0071428571428571
Grayscale (norm 709),Histogram,Khi2,Probability,-1,0.0071428571428571
Grayscale (norm 709),Histogram,Khi2,Magnitude,-1,0.0071428571428571
Grayscale (norm 709),Histogram,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (norm 709),Histogram,Khi2,Standardization,-1,0.0016380098598143
Grayscale (norm 709),Histogram,Khi2,Rank,-1,0.0035997732426303
Grayscale (norm 709),Histogram,Histogram Intersection,Aucune,-1,0.0001410964233196
Grayscale (norm 709),Histogram,Histogram Intersection,Probability,-1,0.0001308106821185
Grayscale (norm 709),Histogram,Histogram Intersection,Magnitude,-1,0.0001316663595332
Grayscale (norm 709),Histogram,Histogram Intersection,Min-Max,-1,0.0004359988020365
Grayscale (norm 709),Histogram,Histogram Intersection,Standardization,-1,0.002578154068645
Grayscale (norm 709),Histogram,Histogram Intersection,Rank,-1,0.0002443266306048
Grayscale (norm 709),Histogram (HSV/HSL),Manhattan (L1),Aucune,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Manhattan (L1),Probability,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Manhattan (L1),Magnitude,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Manhattan (L1),Min-Max,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Manhattan (L1),Standardization,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Manhattan (L1),Rank,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Euclidean (L2),Aucune,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Euclidean (L2),Probability,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Euclidean (L2),Magnitude,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Euclidean (L2),Min-Max,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Euclidean (L2),Standardization,-1,0.0
Grayscale (norm 709),Histogram (HSV/HSL),Euclidean (L2),Rank,-1,0.0
